siren,count,nom,address,cp,Coordonnee X,Coordonnee Y,Latitude,Longitude
213104474.0,12,MAIRIE DE RAZECUEILLE,village,31160,519534.8,6212172.2,42.98616631523327,0.7890298429184499
213105273.0,8,MAIRIE DE LA SALVETAT DE LAURAGAIS,village,31460,600588.2,6274891.2,43.56675236428821,1.7694078455472724
213203417.0,1,MAIRIE DE REJAUMONT,village,65300,482352.9,6229059.4,43.12763520826661,0.3268115979674633
213301344.0,3,MAIRIE DE COUQUEQUES,2 rue du 3 juillet 1895,33340,398602.1,6479058.3,45.34476818897998,-0.8500853312064971
213302250.0,3,MAIRIE DE LANDIRAS,place du xi novembre,33720,428843.4,6391162.1,44.56674619674666,-0.41575676205372825
213303175.0,1,MAIRIE DE PERISSAC,9 avenue des ecoles,33240,438416.4,6441189.7,45.020418195224494,-0.3218051715553535
213308014.0,1,MAIRIE DE CROLLES,place de la mairie,38920,925876.5,6469127.0,45.284401328596466,5.881740843104656
213400385.0,3,MAIRIE DE LE BOUSQUET D'ORB,place pierre masse,34260,713256.1,6288426.6,43.69474815716265,3.1643949057806164
213400989.0,2,MAIRIE DE FERRALS LES MONTAGNES,route de la montagne noire,34210,670141.7,6256134.9,43.40370713512278,2.6315842876004383
213401813.0,1,MAIRIE DE NEFFIES,place de l'ancien couvent,34320,726968.4,6270565.8,43.53365334093186,3.33351030836106
213402043.0,4,MAIRIE DE PLAISSAN,place du jeu de ballon,34230,739687.9,6273393.7,43.55832970482911,3.491160347638261
213403124.0,1,MAIRIE DE LA TOUR SUR ORB,avenue du château,34260,712003.8,6283826.3,43.65337666990921,3.1487571274969404
213501182.0,1,MAIRIE DE GAHARD,7 place de la mairie,35490,364113.0,6813265.3,48.33287794788725,-1.5347021702099484
213502198.0,2,MAIRIE DE PIPRIAC,4 rue jean de la fontaine,35550,330341.9,6757281.5,47.8117784680131,-1.9422441712539693
213503410.0,1,RENÉ-LOUICHE DESFONTAINES,5 rue de la libération,35460,369174.1,6823064.7,48.423493394498976,-1.4740089252505064
213600216.0,3,MAIRIE DE LES BORDES,19 rue des davignons,36100,622010.3,6653769.0,46.97957533447101,1.9739964009082955
213600646.0,5,MAIRIE DE DIORS,2 rue des ecoles,36130,609598.8,6636850.4,46.825695775852296,1.8140807853606218
213600927.0,2,MAIRIE DE LANGE,8 rue de la mairie,36600,587181.5,6664645.5,47.07249868952892,1.5131991245430445
213601529.0,2,MAIRIE DE PAUDY,3 place de la mairie,36260,618004.4,6660391.9,47.03871749745427,1.920111175951971
213700859.0,1,MAIRIE DE COURCAY,6 rue du commerce,37310,539321.6,6685519.4,47.250523739269816,0.8753259693149197
213701055.0,9,MAIRIE DE FAYE LA VINEUSE,1 place de la mairie,37120,496862.5,6666401.3,47.06686298010214,0.3228372897187771
213701105.0,10,MAIRIE DE FRANCUEIL,rue des ecoles,37150,552483.5,6692115.0,47.31355374358552,1.0464303066804839
213701170.0,3,MAIRIE DE HOMMES,14 rue de langeais,37340,496269.7,6706174.5,47.42453493290887,0.2970951565265401
213701337.0,2,MAIRIE DE LOCHE SUR INDROIS,41 rue de la mairie,37460,564663.2,6667200.2,47.091295250592005,1.2157692047346549
213701741.0,4,MAIRIE DE NOUATRE,place du 8 mai 1945,37800,514001.3,6664074.7,47.05093633571822,0.5495102147255203
213701808.0,1,MAIRIE DE PARCAY-SUR-VIENNE,20 rue du 8 mai 1945,37220,508702.2,6670164.9,47.104238017387,0.4771799265058291
213701824.0,4,MAIRIE DE PERNAY,rue de la mairie,37230,511559.5,6707857.8,47.44421404443075,0.4990978926965838
213800774.0,2,MAIRIE DE LA CHAPELLE DE SURIEU,place de la mairie,38150,845797.6,6475445.4,45.36292900969125,4.86247456695001
213801814.0,8,MAIRIE DE GONCELIN,avenue des tirignons,38570,933154.4,6475934.0,45.34322119732927,5.977779473727478
213802655.0,2,MAIRIE DE LA MOTTE D'AVEILLANS,place albert rivet,38770,916332.5,6432845.2,44.960986889769494,5.743999839857053
213803117.0,4,POMMIER DE BEAUREPAIRE,11 place de la mairie,38260,865784.8,6480112.7,45.400405233136254,5.119283431787316
213901671.0,1,MAIRIE DE COSGES,rue du village,39140,883376.0,6630448.0,46.749041492883606,5.40248281202676
213901689.0,1,MAIRIE DE COURBETTE,rue de la mairie,39570,888654.6,6618998.1,46.644528678031776,5.466910418892269
213901861.0,1,MAIRIE DE CUTTURA,12 grande rue,39170,915802.4,6594341.1,46.41446263458481,5.810152434035473
213901887.0,2,MAIRIE DE DAMMARTIN-MARPAIN,34 rue principale,39290,892309.5,6687057.0,47.25594421853218,5.543325962164384
213901994.0,1,MAIRIE DE DOMBLANS,rue desire monnier,39210,895075.5,6628756.7,46.73051415230117,5.554942170569516
213902539.0,1,MAIRIE DE GIGNY SUR SURAN,place de la mairie,39230,899586.8,6636494.6,46.798818706405754,5.617342842190173
213902703.0,5,MAIRIE DE JOUHE,1 place de la mairie,39100,888620.6,6674157.4,47.14092927539792,5.48919617577426
213902968.0,4,MAIRIE DE LOMBARD,grande rue du meix,39230,891257.3,6634547.4,46.783728759778406,5.5073758440183225
213903107.0,3,MAIRIE DE MANTRY,place de la mairie,39230,899586.8,6636494.6,46.798818706405754,5.617342842190173
213903156.0,5,MAIRIE DE MARNOZ,rue des ecoles,39110,915453.3,6653806.7,46.94966981939935,5.833384439402218
213903271.0,3,MAIRIE DE MESSIA SUR SORNE,563 route de lyon,39570,892755.2,6621056.5,46.661887686334076,5.52135436485676
213903313.0,2,MAIRIE DE MIGNOVILLARD,4 rue de champagnole,39250,938437.3,6637107.8,46.791615963959885,6.126650048350582
213903347.0,1,MAIRIE DE MOIRON,rue de la mairie,39570,888654.6,6618998.1,46.644528678031776,5.466910418892269
213903495.0,3,MAIRIE DE MONTAIN,65 route de la mairie,39210,897045.2,6627667.9,46.720139093834284,5.5802556313550475
213903792.0,1,MAIRIE DE NANCE,rue des maquisards,39140,885192.2,6629489.2,46.73991255154972,5.425876885539097
213904022.0,2,MAIRIE DE PAGNEY,19 grande rue,39350,904456.0,6686858.1,47.25052210090164,5.7037536516821215
213904055.0,3,MAIRIE DE PARCEY,11 grande rue,39100,888729.9,6661080.1,47.02321988192051,5.4852078046797095
213904394.0,1,MAIRIE DE PORT LESNEY,rue principale,39600,902313.3,6652431.9,46.94141374853094,5.660108993153878
213904535.0,1,MAIRIE DE RAVILLOLES,30 grande rue,39170,915147.1,6595782.9,46.42764694421521,5.802292392676464
213904568.0,2,MAIRIE DE RELANS,28 grande rue,39140,886820.6,6632027.8,46.76230684041065,5.448224782787253
213905599.0,1,MAIRIE DE LA VIEILLE-LOYE,1 rue des turots,39380,899862.8,6663543.0,47.04213471465015,5.632781949423034
214002321.0,5,MAIRIE DE POUDENX,1 place de la bascule,40700,410537.4,6281963.4,43.57760446233262,-0.5836594227987548
214101024.0,4,MAIRIE DE HOUSSAY,7 rue principale,41800,545463.2,6741007.8,47.751296265560256,0.9373376708311796
214101040.0,4,MAIRIE DE HUISSEAU SUR COSSON,253 route de chambord,41350,583735.6,6722521.7,47.592826529472774,1.4528460576406874
214101057.0,1,MAIRIE DE JOSNES,place de la mairie,41370,589601.4,6745114.5,47.797146405982225,1.5252794339250082
214101073.0,2,MAIRIE DE LANCE,17 rue saint martin,41310,555030.5,6734343.5,47.693511289975746,1.0671602765396924
214101271.0,4,MAIRIE DE LA MAROLLE EN SOLOGNE,14 rue des ecoles,41210,608335.6,6721048.9,47.58344638309571,1.7804541809513152
214101610.0,5,MAIRIE DE NOUAN LE FUZELIER,1 rue de la grande sologne,41600,627671.8,6715543.6,47.53629960110931,2.0385748992198605
214200834.0,3,MAIRIE DE DARGOIRE,9 rue des remparts,42800,830071.9,6497029.4,45.560401165086546,4.667473181081905
214200933.0,7,MAIRIE DE FARNAY,place des combattants,42320,824742.4,6489379.9,45.4925264285269,4.5971867565581706
214201568.0,9,MAIRIE DE NEULISE,chemin vieux,42590,791697.7,6533924.5,45.89881984177409,4.1827025017076265
214201626.0,3,MAIRIE DE OUCHES,rue des ecoles,42155,776415.9,6546675.6,46.01552294745522,3.9876798322078217
214202251.0,1,MAIRIE DE GENILAC,81 rue des vercheres,42800,823293.4,6493956.9,45.53399499840885,4.5798112378464
214202510.0,4,MAIRIE DE GENILAC,81 rue des vercheres,42800,823293.4,6493956.9,45.53399499840885,4.5798112378464
214300840.0,10,MAIRIE DE CUSSAC S LOIRE,rue des ecoles,43370,768639.0,6432644.1,44.98961499011613,3.870916428747234
214401002.0,1,LES TROIS MOULINS,33 rue de la mairie,44690,370266.5,6679048.8,47.12990690980681,-1.3520332132699002
214501447.0,5,MAIRIE DE FEROLLES,route de sandillon,45150,631924.6,6748345.7,47.831975998056365,2.090075967538434
214501546.0,7,MAIRIE DE GIDY,place lucien bourgon,45520,613307.4,6766153.8,47.99002979616368,1.837759440869341
214501579.0,2,MAIRIE DE GIVRAINES,10 rue de la mairie,45300,653209.4,6783335.0,48.148702221583726,2.370836387993274
214501629.0,3,MAIRIE DE GUIGNEVILLE,7 rue de la mairie,45300,638856.6,6789919.2,48.206757159738245,2.176932887866607
214501645.0,3,MAIRIE DE GUILLY,10 rue des ecoles,45600,645835.9,6745317.7,47.806020219898436,2.276379313567454
214501959.0,1,MAIRIE DE MAREAU AUX BOIS,2 rue des ecoles,45300,639590.4,6778449.0,48.10361998337068,2.188397011776098
214501983.0,2,MAIRIE DE MARSAINVILLIERS,place de la mairie,45300,639623.3,6781785.0,48.13364014878739,2.1883783312557785
214502130.0,2,MAIRIE DE MONTEREAU,26 route de lorris,45260,667976.4,6750846.0,47.85722718171152,2.5717632740419267
214502536.0,1,MAIRIE DE PITHIVIERS LE VIEIL,route de toury,45300,640847.3,6785238.5,48.16482601129043,2.2043632263666884
214600777.0,42,MAIRIE DE COURS,bourg,46090,570254.2,6368555.5,44.406565383687955,1.370395025916061
214600868.0,2,MAIRIE DE CUZANCE,place du bicentenaire,46600,584818.6,6430497.2,44.96409979050816,1.5391482587688232
214601965.0,6,MAIRIE DE MONTAMEL,bourg,46310,572381.8,6389210.1,44.59033045980959,1.3903997650028908
214602278.0,2,MAIRIE DE PROMILHANES,bourg,46260,592113.8,6362869.5,44.3574612915016,1.6452901130264463
214701799.0,2,MAIRIE DE MONSEMPRON-LIBOS,place de la mairie,47500,536268.0,6379008.6,44.49092063121736,0.9406455369223023
214800674.0,9,MAIRIE DE GABRIAC,village,48110,757515.0,6342394.1,44.178197844834855,3.7193479953553994
214800765.0,2,MAIRIE DE JAVOLS,village,48130,718920.4,6395398.3,44.657316325681,3.2387876808380605
214800898.0,1,MAIRIE DE LE MALZIEU FORAIN,boulevard robert de flers,48140,726081.3,6417506.0,44.85623569038972,3.3301373502410443
214801078.0,16,MAIRIE DE PALHERS,village,48100,716398.7,6386834.4,44.58027203397168,3.2066408631848304
214801979.0,6,MAIRIE DE LA VILLEDIEU,village,48700,735574.1,6392782.8,44.63311175336327,3.4487555980019047
214901068.0,4,MAIRIE DE CORNE,52 rue royale,49630,447756.5,6713136.3,47.47042494609146,-0.34975191048789506
214901381.0,1,MAIRIE DE FONTAINE GUERIN,11 rue de la mairie,49250,459799.9,6714306.1,47.48543460012114,-0.19062326880432656
214901595.0,2,MAIRIE DE ROCHEFORT SUR LOIRE,place de la mairie,49190,420898.8,6701612.1,47.356000442475306,-0.6987568849204412
214901811.0,4,MAIRIE DE LOUERRE,11 rue de l'aubance,49700,448817.7,6693619.7,47.295295541363885,-0.3247697218717299
214901910.0,9,MAIRIE DE MARTIGNE BRIAND,rue du 8 mai 1945,49540,438059.8,6684745.1,47.21131441527903,-0.4618408349295555
214901969.0,3,MAIRIE DE LA MEIGNANNE,rue de la mairie,49770,423872.5,6719624.7,47.51921943097784,-0.6704933737124299
214902025.0,1,MAIRIE DE MEON,le bourg,49490,483056.8,6714480.4,47.49505061295853,0.11792909208521338
214902462.0,15,MAIRIE DE LES PONTS DE CE,7 rue charles de gaulle,49130,434409.9,6708613.5,47.42452233761009,-0.5240842324926803
215001546.0,2,MAIRIE DE LA CROIX AVRANCHIN,le bourg,50240,374763.2,6836233.0,48.544594964811594,-1.408513520836558
215001884.0,3,MAIRIE DE FOLLIGNY,42 rue de la liberation,50320,376274.0,6867329.7,48.82461824487571,-1.4116025985103673
215001892.0,1,MAIRIE DE FONTENAY,le bourg,50140,408183.8,6844944.7,48.63877636571986,-0.9622272299740102
215002148.0,2,MAIRIE DE GOUVETS,bourg,50420,402077.1,6886831.5,49.012201750793174,-1.0743179950822062
215002775.0,2,MAIRIE DE LONGUEVILLE,1 place du bourg,50290,366229.1,6871085.0,48.853212437037,-1.5511384090486349
215003476.0,2,MAIRIE DE MONTJOIE-SAINT-MARTIN,le bourg,50240,374763.2,6836233.0,48.544594964811594,-1.408513520836558
215003811.0,1,MAIRIE DE NOTRE DAME DU TOUCHET,le bourg,50140,408183.8,6844944.7,48.63877636571986,-0.9622272299740102
215004367.0,2,MAIRIE DE ROMAGNY,le bourg,50140,408183.8,6844944.7,48.63877636571986,-0.9622272299740102
215101759.0,4,MAIRIE DE COURLANDON,3 rue saint laurent,51170,753569.1,6912849.5,49.31299079327244,3.736548933705828
215102662.0,1,MAIRIE DE HAUTVILLERS,123 rue henri martin,51160,768941.6,6887352.6,49.082309046774704,3.943705757792645
215102674.0,1,MAIRIE DE HAUTEVILLE,place de la mairie,51290,830224.4,6839063.8,48.63863707295455,4.767564185531317
215103060.0,1,MAIRIE DE LOISY EN BRIE,place de la mairie,51130,773663.7,6864851.4,48.879465900153725,4.004419650593936
215103086.0,3,MAIRIE DE LOIVRE,35 rue de verdun,51220,771398.8,6916842.3,49.34713578211199,3.982359425137152
215103268.0,2,MAIRIE DE MARGNY,place de la mairie,51210,743421.9,6857558.2,48.81662738077176,3.5913426047454102
215103623.0,4,MAIRIE DE MOURMELON LE PETIT,19 rue du 11 novembre 1918,51400,795945.2,6893109.5,49.1305929587313,4.314597208734996
215104068.0,2,MAIRIE DE POMACLE,9 rue le fevre,51110,783332.0,6915785.6,49.336192213655536,4.146313070134161
215104183.0,2,MAIRIE DE QUEUDES,place de la mairie,51120,750709.5,6836319.7,48.62507763139348,3.6880640557495696
215200767.0,1,ROXIN,4 grande rue,52110,847584.5,6811160.0,48.38397127415718,4.99354192244665
215201146.0,2,MAIRIE DE DAMMARTIN SUR MEUSE,54 rue principale,52140,892180.2,6767339.1,47.978222740021494,5.576245714324033
215201856.0,1,MAIRIE DE LAFERTE SUR AMANCE,place de la mairie,52500,901736.6,6751462.4,47.83254671928808,5.696988684933463
215202003.0,3,MAIRIE DE LEFFONDS,place de la mairie,52210,861586.7,6765572.1,47.97059384606629,5.165704330005728
215202193.0,1,MAIRIE DE MANDRES LA COTE,rue de bourgogne,52800,873803.2,6775934.7,48.06067769197321,5.33345020579883
215202912.0,6,MAIRIE DE PRESSIGNY,rue de la mairie,52500,899616.1,6741936.6,47.74750944845352,5.6643662713516525
215202938.0,1,MAIRIE DE PUELLEMONTIER,rue de l'eglise,52220,825155.9,6823195.2,48.49692584472773,4.694169407395003
215204314.0,1,MAIRIE DE HEUILLEY LE GRAND,1 rue de la mairie,52600,879128.8,6742099.8,47.75487944250738,5.391155651129148
215301185.0,2,MAIRIE DE LE HOUSSEAU BRETIGNOLLES,16 rue de normandie,53110,439833.4,6824303.2,48.46678767712058,-0.5206130635402381
215301433.0,5,MAIRIE DE MAISONCELLES DU MAINE,9 place de l'eglise,53170,427532.1,6769030.1,47.96493933885964,-0.6522710561630296
215301466.0,5,MAIRIE DE MARTIGNE S MAYENNE,5 rue vega,53470,427690.7,6794515.4,48.19409231685058,-0.6659970206513783
215402157.0,4,RAYMONDE PIECUCH,11 rue du bouhaut,54390,929278.2,6855405.0,48.75798405313459,6.119707850456503
215402504.0,1,MAIRIE DE HARAUCOURT,rue des ecoles,54110,945619.9,6837746.9,48.593285519185144,6.331676179204856
215402561.0,1,MAIRIE DE HAUSSONVILLE,18 grande rue,54290,945524.1,6830650.6,48.529543969257745,6.326325799048622
215402728.0,2,MAIRIE DE JAILLON,1 place de la mairie,54200,918172.1,6854882.3,48.75713622937382,5.968469775788435
215402777.0,1,MAIRIE DE JEANDELIZE,51 rue de verdun,54800,903515.2,6899483.1,49.16274060591289,5.790655195550108
215402819.0,2,MAIRIE DE JOLIVET,114 rue henri lahalle,54300,958501.9,6839838.8,48.607068348031255,6.507447853875423
215403023.0,3,MAIRIE DE LANTEFONTAINE,4 rue de metz,54150,911478.2,6909337.3,49.248693105892315,5.904717953316663
215403064.0,1,MAIRIE DE LAY SAINT REMY,5 rue du saint empire,54570,903290.2,6845706.5,48.67951630528228,5.761791808889336
215403262.0,2,mairie de lubey,26 rue de verdun,54150,908043.5,6908748.6,49.24453064729057,5.8572903428357135
215403924.0,1,MAIRIE DE MOUTROT,16 rue de la mairie,54113,913477.5,6837558.2,48.602988120114794,5.896011592568502
215404013.0,2,MAIRIE DE NONMIGNY,9 grande rue,54450,986239.7,6834844.3,48.55052278847093,6.879900587085199
215404344.0,3,MAIRIE DE PRAYE,7 rue du docteur breton,54116,929710.3,6819552.0,48.43557637073141,6.106399455444688
215501867.0,5,MAIRIE DE FAINS VEEL,14 place de la mairie,55000,856030.2,6856544.9,48.79010146800011,5.124058483875276
215501917.0,1,MAIRIE DE FOAMEIX-ORNEL,1 rue des ecoles,55400,889816.8,6906880.9,49.233417906196024,5.606307206151049
215502980.0,3,MAIRIE DE LOISEY-CULEY,72 grande rue,55000,867836.7,6854030.1,48.764529235739715,5.283705508953005
215503855.0,2,MAIRIE DE NIXEVILLE-BLERCOURT,4 rue haute du peche,55120,866080.2,6892358.1,49.10950738608858,5.274838869400648
215503885.0,1,MAIRIE DE NIXEVILLE BIERCOURT,4 rue haute du peche,55120,866080.2,6892358.1,49.10950738608858,5.274838869400648
215701780.0,1,MAIRIE DE DIFFEMBACH LES HELLIMER,34 rue principale,57660,980807.4,6884855.2,49.002162052614224,6.839317737233572
215701798.0,5,MAIRIE DE DISTROFF,3 rue de l'eglise,57925,937154.4,6919588.1,49.331760034957206,6.262824129553372
215701830.0,4,MAIRIE DE DONNELAY,35 rue principale,57810,970616.0,6856534.1,48.752121525317534,6.682139889712643
215702093.0,1,MAIRIE DE FAULQUEMONT,avenue andre viaud,57380,962820.1,6889566.5,49.05209087530901,6.596671104024884
215702150.0,2,MAIRIE DE FLASTROFF,8 rue de l'ecole,57320,956716.1,6924921.5,49.37209040925727,6.5348957117842925
215702242.0,4,MAIRIE DE FOLSCHVILLER,rue d'usson du poitou,57730,969070.2,6892596.1,49.076712563696454,6.684013552984574
215702309.0,1,MAIRIE DE FOULIGNY,rue de l'ecole,57220,963300.4,6899411.7,49.14032177819293,6.609389127927248
215702374.0,2,MAIRIE DE FREMESTROFF,8 rue des jardins,57660,976429.3,6886317.3,49.017192598726645,6.7805069877029736
215702424.0,3,MAIRIE DE GANDRANGE,17 rue des ecoles,57175,927406.6,6912416.1,49.27088466135691,6.1249518439940545
215702515.0,4,MAIRIE DE GOIN,10 rue principale,57420,935221.3,6881196.0,48.98759463144293,6.2147650806096575
215702572.0,2,mairie de gremecey,2 rue derriere l'eglise,57170,950139.7,6860994.4,48.80045995866432,6.406504816610693
215702598.0,2,MAIRIE DE GRINDORFF-BIZING,3 rue principale,57480,954752.7,6925524.4,49.37829108178737,6.50826464039169
215702614.0,1,MAIRIE DE GROS REDERCHING,rue des ecoles,57410,1008166.0,6885266.0,48.993312995079506,7.212997466545272
215702911.0,5,MAIRIE DE HANGVILLER,19 rue principale,57370,1010402.0,6864967.3,48.80995648025982,7.228660802061696
215702937.0,3,MAIRIE DE HAN S NIED,6 rue du centre,57580,951411.8,6882135.7,48.989907375431365,6.436328637606927
215703042.0,6,MAIRIE DE HAUT-CLOCHER,1 rue de l'eglise,57400,993899.7,6858443.1,48.759088374874274,6.999744369862331
215703224.0,2,MAIRIE DE HESTROFF,16 rue principale,57320,949923.8,6912274.1,49.26120473261089,6.433919054253481
215703299.0,4,MAIRIE DE HOLLING,24 rue foch,57220,954408.5,6912417.9,49.260727775746155,6.49554586920839
215703505.0,2,MAIRIE DE JOUY AUX ARCHES,5 impasse de la mairie,57130,924830.5,6889055.1,49.0619275053233,6.077084600925686
215703760.0,2,MAIRIE DE LAMBACH,place de l'eglise,57410,1018619.3,6890418.5,49.03447578827308,7.359506424234562
215703885.0,4,MAIRIE DE LAUNSTROFF,1 place de l'eglise,57480,953585.4,6932234.2,49.43900668704275,6.496299200641934
215704099.0,2,MAIRIE DE LIXING LES SAINT-AVOLD,12 rue de metz,57660,974202.9,6888273.7,49.03571855384353,6.751374408363537
215704123.0,6,MAIRIE DE LONGEVILLE LES METZ,rue robert schuman,57050,928831.4,6895052.6,49.11439618540272,6.1350421575165175
215704248.0,2,MAIRIE DE LUCY,1 rue de la banie,57590,954113.3,6876858.3,48.941434708453166,6.470037937287184
215704347.0,1,MAIRIE DE MAIZIERES-LES-VIC,place de la mairie,57810,977621.0,6853303.0,48.72011886814015,6.775209750272144
215704537.0,3,MAIRIE DE MAXSTADT,2 rue de l'ecole,57660,976208.7,6885082.6,49.00619787208814,6.776687592007875
215704792.0,7,MAIRIE DE MONTENACH,1 place de la mairie,57480,945303.4,6929701.9,49.41950823174871,6.380759422149432
215704990.0,4,MAIRIE DE NEUFGRANGE,2 rue st michel,57910,997262.8,6894151.6,49.078239840460675,7.0704625446427585
215705021.0,2,MAIRIE DE NEUNKIRCHEN-LES-BOUZONVILLE,10 rue principale,57320,958291.4,6923005.1,49.35424622848034,6.555370491337976
215705054.0,2,MAIRIE DE NIDERVILLER,5 place charles de gaulle,57565,1002052.9,6853696.5,48.71269017431806,7.1071485977776625
215705070.0,5,MAIRIE DE NIEDERVISSE,55 rue du marteau,57220,960176.9,6902310.8,49.16763565212637,6.568424741844071
215705328.0,4,MAIRIE DE PAGNY LES GOIN,11 rue de la fontaine,57420,935570.3,6879525.0,48.972453343822316,6.2185992102390895
215705435.0,3,MAIRIE DE PIERREVILLERS,rue de verdun,57120,926094.2,6907319.4,49.225567137926795,6.104183993938992
